Player Name,Rounds,Fairway Percentage,Year,Avg Distance,gir,Average Putts,Average Scrambling,Average Score,Points,Wins,Top 10,Average SG Putts,Average SG Total,SG:OTT,SG:APR,SG:ARG,Money
Webb Simpson,87.0,62.24,2014,288.5,65.28,28.83,59.05,70.234,"1,536",1.0,8.0,0.3,0.88,-0.027000000000000003,0.33299999999999996,0.275,"$3,539,601"
George McNeill,79.0,62.22,2014,286.1,66.17,28.9,58.21,70.248,962,,4.0,0.271,0.799,-0.061,0.537,0.053,"$2,014,357"
Michael Thompson,74.0,62.22,2014,289.2,65.69,29.09,58.42,71.194,515,,1.0,0.466,0.149,-0.21100000000000002,-0.046,-0.06,"$932,300"
Sergio Garcia,61.0,62.19,2014,294.3,68.68,28.59,66.67,68.95,"1,700",,8.0,0.16699999999999998,1.984,0.382,1.15,0.28600000000000003,"$4,939,606"
Jim Herman,62.0,62.18,2014,294.7,66.38,29.74,54.7,71.619,142,,,-0.36200000000000004,-0.85,0.302,-0.23800000000000002,-0.551,"$187,337"
Graham DeLaet,80.0,62.07,2014,303.4,70.68,29.75,58.75,69.943,"1,113",,7.0,-0.09300000000000001,1.168,0.36,0.895,0.006999999999999999,"$2,616,518"
Brian Gay,81.0,61.99,2014,271.6,59.21,28.16,65.69,71.493,375,,1.0,0.268,-0.465,-0.508,-0.501,0.276,"$605,368"
Richard Lee,80.0,61.86,2014,285.1,59.97,28.37,61.21,71.528,376,,2.0,0.446,-0.43200000000000005,-0.15,-0.75,0.021,"$618,443"
Jonathan Byrd,76.0,61.58,2014,288.1,64.89,29.1,58.02,71.083,383,,1.0,-0.271,-0.298,0.079,-0.265,0.159,"$617,014"
Hideki Matsuyama,82.0,61.52,2014,294.8,64.03,28.88,60.42,70.083,"1,287",1.0,4.0,-0.39299999999999996,1.1520000000000001,0.325,1.022,0.198,"$2,837,477"
Adam Scott,68.0,61.51,2014,303.5,68.79,28.76,60.73,69.205,"1,479",1.0,8.0,0.22,1.72,0.725,0.61,0.166,"$4,098,588"
Robert Allenby,83.0,61.47,2014,284.9,67.63,29.85,59.96,70.92,438,,,-0.163,0.105,-0.05,0.552,-0.23399999999999999,"$514,288"
Woody Austin,63.0,61.45,2014,278.5,60.83,29.14,54.81,71.743,225,,,-0.13699999999999998,-0.833,-0.318,-0.16899999999999998,-0.21,"$292,824"
Kevin Kisner,85.0,61.43,2014,287.8,65.29,28.78,56.69,70.718,587,,3.0,0.38799999999999996,0.397,0.049,0.076,-0.11599999999999999,"$954,497"
Troy Merritt,62.0,61.43,2014,285.2,65.05,29.18,56.15,70.9,499,,1.0,0.024,-0.099,-0.213,0.261,-0.171,"$882,864"
Willy Wilcox,51.0,61.4,2014,297.3,66.89,29.59,58.9,70.819,362,,2.0,-0.204,0.349,0.48700000000000004,0.203,-0.138,"$586,159"
Sangmoon Bae,76.0,61.39,2014,288.5,62.94,28.88,57.4,71.168,466,,,0.418,0.21600000000000003,0.179,-0.299,-0.081,"$718,111"
Ian Poulter,57.0,61.35,2014,288.1,62.4,28.64,58.05,70.722,657,,2.0,0.067,-0.038,0.042,-0.17600000000000002,0.027999999999999997,"$1,616,693"
Martin Kaymer,65.0,61.27,2014,294.9,64.58,29.0,53.43,70.468,"1,525",2.0,3.0,-0.111,0.244,0.27899999999999997,0.37,-0.294,"$4,532,537"
Martin Laird,66.0,61.26,2014,297.2,66.31,29.76,53.72,71.436,425,,1.0,-0.154,-0.11599999999999999,0.23800000000000002,-0.205,0.004,"$583,663"
Kyle Stanley,87.0,61.26,2014,297.5,66.87,30.36,52.73,71.745,297,,1.0,-1.385,-0.8340000000000001,0.44,0.623,-0.511,"$473,581"
Josh Teater,90.0,61.22,2014,294.6,65.09,29.59,57.69,71.301,334,,,-0.218,-0.14300000000000002,0.239,-0.091,-0.07200000000000001,"$366,241"
Lee Westwood,57.0,61.22,2014,292.3,63.69,28.95,56.28,70.738,514,,2.0,0.151,0.6459999999999999,0.33399999999999996,0.037000000000000005,0.124,"$1,223,104"
Jhonattan Vegas,77.0,61.16,2014,304.8,69.11,30.13,59.23,71.02199999999999,505,,2.0,-0.37,-0.055999999999999994,0.628,-0.439,0.125,"$751,763"
Scott Langley,95.0,61.08,2014,281.3,64.16,28.72,61.67,70.66199999999999,686,,1.0,0.268,0.284,-0.395,0.15,0.262,"$1,151,496"
Michael Putnam,106.0,61.08,2014,293.0,67.05,29.76,56.69,70.905,618,,1.0,-0.409,0.10800000000000001,0.111,0.469,-0.063,"$818,799"
Wes Roach,67.0,61.05,2014,293.0,64.2,28.9,57.64,71.206,314,,1.0,0.0,-0.5539999999999999,-0.149,-0.107,-0.298,"$453,616"
Brian Harman,111.0,60.96,2014,289.0,64.26,28.65,59.66,70.391,"1,349",1.0,6.0,0.113,0.515,-0.013999999999999999,0.29600000000000004,0.121,"$2,414,334"
Louis Oosthuizen,50.0,60.9,2014,300.5,66.43,29.98,51.8,70.852,453,,1.0,-0.429,-0.217,0.7240000000000001,-0.145,-0.36700000000000005,"$946,134"
James Hahn,82.0,60.83,2014,289.6,63.96,29.65,55.11,71.186,456,,2.0,-0.306,-0.23600000000000002,0.162,0.009000000000000001,-0.102,"$735,259"
Vijay Singh,83.0,60.66,2014,289.7,65.39,29.54,59.19,70.933,625,,1.0,-0.579,-0.025,0.16699999999999998,0.126,0.261,"$989,028"
Paul Casey,56.0,60.49,2014,293.0,65.77,29.0,56.23,70.152,471,,,0.28300000000000003,1.008,-0.013000000000000001,0.762,-0.024,"$877,968"
Bubba Watson,76.0,60.47,2014,314.3,67.96,28.99,59.14,69.712,"2,173",2.0,7.0,-0.05,1.3519999999999999,0.9670000000000001,0.324,0.111,"$6,336,978"
Stuart Appleby,92.0,60.42,2014,278.6,62.96,28.42,61.0,70.59899999999999,554,,2.0,0.48700000000000004,0.361,-0.311,-0.16,0.345,"$1,477,971"
Brad Fritsch,50.0,60.24,2014,294.4,65.05,28.88,59.93,70.888,322,,3.0,-0.05,0.06,-0.048,0.098,0.06,"$568,391"
Pat Perez,84.0,60.05,2014,286.4,64.35,28.77,60.3,71.11,682,,3.0,0.251,-0.004,-0.28,0.063,-0.039,"$1,315,080"
Harris English,95.0,59.95,2014,299.2,68.36,29.28,57.44,70.094,"1,469",1.0,7.0,-0.027999999999999997,0.677,0.193,0.465,0.047,"$2,947,322"
Camilo Villegas,95.0,59.95,2014,292.5,66.96,29.21,56.64,70.71600000000001,"1,002",1.0,1.0,0.0,0.315,-0.159,0.413,0.061,"$1,642,124"
Gonzalo Fernandez-CastaÃ±o,83.0,59.93,2014,288.1,60.84,28.72,57.79,71.294,470,,1.0,-0.12,-0.21100000000000002,-0.262,-0.07,0.24,"$926,493"
Rickie Fowler,91.0,59.93,2014,297.5,64.51,28.46,62.06,70.172,"1,471",,7.0,0.29,0.769,0.264,0.213,0.003,"$4,806,117"
Rory McIlroy,66.0,59.93,2014,310.5,69.44,28.59,58.52,68.827,"2,582",3.0,9.0,0.27399999999999997,2.266,1.367,0.602,0.022000000000000002,"$8,280,096"
Justin Rose,70.0,59.92,2014,295.1,66.91,28.85,61.23,69.624,"1,447",1.0,7.0,-0.04,1.466,0.402,0.7440000000000001,0.36,"$3,926,768"
David Lingmerth,80.0,59.83,2014,289.8,63.3,28.93,54.58,71.469,391,,2.0,-0.087,-0.307,0.094,-0.171,-0.142,"$676,661"
John Rollins,84.0,59.8,2014,290.1,64.86,30.06,52.77,71.932,244,,,-0.252,-0.647,-0.204,0.002,-0.193,"$289,757"
Bronson La'Cassie,51.0,59.76,2014,284.9,61.35,29.13,60.24,71.77199999999999,128,,,-0.08800000000000001,-0.519,-0.04,-0.535,0.145,"$160,632"
Chad Collins,78.0,59.67,2014,275.4,59.98,28.41,59.66,71.315,295,,1.0,0.43799999999999994,-0.446,-0.635,-0.522,0.273,"$408,434"
Robert Streb,75.0,59.62,2014,300.0,65.65,28.9,59.0,70.502,635,,1.0,0.11900000000000001,0.43799999999999994,0.461,-0.259,0.11699999999999999,"$1,300,075"
Brendan Steele,89.0,59.51,2014,298.9,66.47,29.24,59.45,70.798,729,,4.0,0.121,0.519,0.237,0.222,-0.062,"$1,359,890"
Tim Wilkinson,86.0,59.51,2014,282.4,61.72,28.55,63.19,70.714,494,,3.0,0.205,0.127,-0.145,-0.287,0.354,"$824,179"
Bryce Molder,77.0,59.49,2014,278.7,63.93,28.79,60.34,71.112,455,,2.0,0.249,-0.233,-0.763,0.006,0.275,"$828,605"
Gary Woodland,93.0,59.49,2014,304.1,66.55,29.1,60.11,70.249,"1,059",,4.0,-0.149,0.9,0.581,0.381,0.087,"$2,734,153"
Stewart Cink,91.0,59.45,2014,293.7,66.36,29.52,55.35,70.847,504,,,-0.131,0.113,-0.006999999999999999,0.442,-0.192,"$929,166"
Charl Schwartzel,64.0,59.45,2014,297.8,63.53,28.34,61.67,69.671,783,,5.0,0.055,1.341,0.55,0.315,0.42100000000000004,"$1,997,482"
Freddie Jacobson,91.0,59.35,2014,284.6,62.58,28.38,61.34,70.604,987,,4.0,0.7040000000000001,0.41100000000000003,-0.162,-0.19899999999999998,0.068,"$1,901,789"
Davis Love III,74.0,59.04,2014,296.3,64.51,29.63,55.43,71.36399999999999,253,,,-0.361,-0.418,0.17600000000000002,0.053,-0.285,"$284,800"
Charlie Beljan,76.0,59.02,2014,303.8,65.2,29.64,52.99,71.28,409,,1.0,-0.231,-0.289,0.523,-0.128,-0.45299999999999996,"$712,652"
Luke Guthrie,85.0,58.99,2014,287.6,63.53,28.49,61.29,70.638,575,,2.0,0.19,0.299,-0.231,0.113,0.228,"$840,555"
Kevin Tway,64.0,58.95,2014,294.5,64.35,30.15,52.99,71.91199999999999,172,,,-0.157,-0.8340000000000001,0.048,-0.623,-0.102,"$167,278"
Brice Garnett,92.0,58.91,2014,289.3,65.15,29.05,59.6,71.039,488,,1.0,0.109,-0.147,-0.055999999999999994,-0.19699999999999998,-0.002,"$617,805"
Carl Pettersson,91.0,58.79,2014,295.5,66.67,29.44,57.33,70.52,650,,3.0,-0.138,0.259,0.294,0.096,0.006,"$1,348,393"
Jordan Spieth,102.0,58.79,2014,289.7,62.47,27.86,62.39,69.946,"1,692",,7.0,0.39899999999999997,0.98,0.034,0.28600000000000003,0.26,"$4,342,748"
Jason Day,54.0,58.72,2014,301.2,64.0,28.71,64.95,69.626,"1,028",1.0,3.0,0.317,1.389,0.495,0.17600000000000002,0.402,"$3,789,574"
Charley Hoffman,93.0,58.69,2014,299.2,67.08,28.97,59.53,70.464,"1,026",,5.0,0.266,0.956,0.415,0.301,-0.026000000000000002,"$1,977,296"
Ryan Palmer,85.0,58.55,2014,300.4,66.67,28.73,58.24,69.993,"1,068",,6.0,0.295,1.265,0.76,0.133,0.078,"$2,924,300"
Greg Chalmers,85.0,58.51,2014,280.7,59.88,28.16,59.49,71.251,402,,1.0,0.856,-0.133,-0.503,-0.636,0.151,"$578,979"
Geoff Ogilvy,84.0,58.51,2014,292.5,64.51,29.43,55.77,71.422,611,1.0,1.0,-0.331,-0.363,-0.02,0.038,-0.05,"$1,809,632"
Trevor Immelman,84.0,58.5,2014,291.8,65.28,29.7,54.6,71.471,354,,1.0,-0.474,-0.317,-0.006,-0.013000000000000001,0.17600000000000002,"$447,516"
Matt Jones,83.0,58.5,2014,296.3,63.25,28.75,55.92,71.021,970,1.0,1.0,0.142,0.113,0.23600000000000002,-0.42100000000000004,0.157,"$1,928,154"
Erik Compton,88.0,58.48,2014,283.3,63.07,28.78,58.8,70.829,745,,3.0,0.282,0.023,-0.08900000000000001,0.066,-0.235,"$1,796,143"
Ãngel Cabrera,69.0,58.4,2014,303.7,64.98,29.39,53.1,70.675,807,1.0,1.0,0.006999999999999999,0.205,0.5539999999999999,0.078,-0.434,"$1,868,559"
Phil Mickelson,71.0,58.01,2014,292.4,65.26,28.58,61.71,70.278,921,,1.0,0.23399999999999999,0.868,0.201,0.166,0.266,"$2,158,019"
Marc Leishman,81.0,57.97,2014,297.6,65.21,28.96,57.29,70.152,"1,137",,6.0,-0.017,0.7490000000000001,0.16399999999999998,0.546,0.055999999999999994,"$2,558,657"
Tommy Gainey,73.0,57.92,2014,294.0,64.01,29.3,50.56,71.51,311,,1.0,0.019,-0.521,0.257,-0.057,-0.74,"$490,590"
Charlie Wi,72.0,57.74,2014,281.0,60.87,28.57,62.27,71.067,329,,,0.11199999999999999,-0.10800000000000001,-0.35,-0.253,0.38299999999999995,"$384,796"
Bud Cauley,56.0,57.54,2014,293.4,67.46,29.39,59.76,71.06,357,,1.0,-0.389,-0.105,-0.073,-0.109,0.467,"$647,886"
Jeff Overton,80.0,57.36,2014,287.5,65.79,28.87,60.47,70.734,631,,3.0,0.017,0.061,0.055999999999999994,-0.059000000000000004,0.047,"$1,115,467"
Robert Garrigus,80.0,57.18,2014,306.1,65.14,29.0,57.17,70.72800000000001,678,,2.0,0.047,0.429,0.36200000000000004,0.156,-0.136,"$1,095,474"
Dustin Johnson,58.0,57.18,2014,311.0,68.03,28.74,59.76,69.546,"1,769",1.0,7.0,0.08199999999999999,1.331,0.73,0.5329999999999999,-0.015,"$4,249,180"
Chesson Hadley,84.0,57.01,2014,290.6,63.03,29.0,54.2,71.212,705,1.0,3.0,0.040999999999999995,-0.14,-0.319,0.242,-0.102,"$1,703,316"
Johnson Wagner,69.0,56.95,2014,287.1,64.1,29.29,58.33,71.444,323,,1.0,0.05,-0.565,-0.209,-0.254,-0.152,"$393,729"
Brooks Koepka,56.0,56.91,2014,307.0,64.98,28.95,57.51,70.05199999999999,,,,0.162,0.958,0.425,0.598,-0.226,
Matt Every,85.0,56.72,2014,286.3,63.33,28.82,58.82,70.722,"1,250",1.0,6.0,0.733,0.49700000000000005,-0.23399999999999999,0.028999999999999998,-0.031,"$2,540,370"
Martin Flores,85.0,56.71,2014,296.0,66.54,29.56,57.42,71.199,530,,1.0,-0.14400000000000002,0.218,-0.001,0.391,-0.028999999999999998,"$1,035,447"
Jim Renner,61.0,56.5,2014,288.2,62.71,29.81,47.98,71.843,346,,1.0,-0.792,-1.013,-0.33899999999999997,0.36700000000000005,-0.248,"$763,978"
Jonas Blixt,64.0,56.16,2014,286.1,61.11,28.77,58.76,71.581,599,,1.0,0.303,-0.209,-0.434,-0.299,0.221,"$1,342,198"
Scott Stallings,77.0,56.04,2014,300.4,63.16,29.38,54.17,71.835,668,1.0,1.0,-0.305,-0.6729999999999999,0.135,-0.221,-0.28300000000000003,"$1,385,689"
Retief Goosen,94.0,55.9,2014,288.8,63.64,29.09,61.12,70.72800000000001,569,,2.0,0.35200000000000004,0.32899999999999996,-0.44299999999999995,0.151,0.26899999999999996,"$826,073"
Jason Kokrak,65.0,55.64,2014,303.4,65.38,28.8,59.75,70.307,632,,2.0,0.222,0.9079999999999999,0.284,0.47600000000000003,-0.07400000000000001,"$1,200,381"
Patrick Reed,92.0,55.59,2014,292.3,63.64,28.76,59.42,70.598,"1,666",2.0,3.0,0.249,0.331,0.04,-0.35200000000000004,0.39299999999999996,"$4,026,076"
Rory Sabbatini,82.0,55.48,2014,294.2,65.38,29.53,55.35,71.381,567,,3.0,-0.326,-0.5710000000000001,-0.065,0.021,-0.201,"$1,024,736"
Steven Bowditch,93.0,55.13,2014,298.1,63.38,29.15,56.77,71.145,828,1.0,1.0,-0.581,-0.182,-0.002,0.094,0.307,"$1,734,693"
Seung-Yul Noh,92.0,55.02,2014,296.5,66.97,29.2,60.33,70.661,950,1.0,2.0,-0.121,0.306,-0.268,0.447,0.248,"$2,115,234"
Ricky Barnes,92.0,54.85,2014,290.7,64.96,28.83,61.8,70.671,518,,2.0,0.157,0.302,-0.267,0.396,0.015,"$706,855"
Andres Romero,81.0,54.79,2014,294.6,60.53,28.53,59.96,70.852,503,,1.0,0.353,0.145,0.05,-0.381,0.124,"$782,184"
J.B. Holmes,86.0,54.71,2014,308.0,60.92,28.35,58.51,70.721,"1,007",1.0,2.0,-0.075,0.401,0.509,-0.317,0.28300000000000003,"$2,365,204"
Morgan Hoffmann,103.0,54.09,2014,295.4,62.74,28.53,57.53,70.899,448,,,0.506,0.034,-0.172,-0.425,0.125,"$1,595,922"
Jamie Lovemark,64.0,53.94,2014,302.4,64.91,29.48,56.2,71.345,212,,,-0.585,-0.35100000000000003,0.374,-0.321,0.18100000000000002,"$305,944"
Sean O'Hair,77.0,53.73,2014,300.5,63.42,29.06,59.57,71.24,278,,1.0,0.08199999999999999,-0.244,0.121,-0.473,0.026000000000000002,"$408,793"
Tyrone Van Aswegen,79.0,53.54,2014,290.0,64.17,29.01,58.25,71.07,355,,,0.017,-0.247,-0.735,0.29100000000000004,0.18100000000000002,"$454,856"
Ernie Els,85.0,53.26,2014,291.2,61.6,28.68,61.36,70.736,610,,2.0,-0.171,0.483,-0.016,0.141,0.529,"$1,799,569"
Ryo Ishikawa,75.0,53.26,2014,291.0,64.96,28.79,54.55,70.98,681,,3.0,0.092,0.32299999999999995,-0.259,0.395,0.095,"$1,380,579"
Troy Matteson,62.0,53.09,2014,296.7,61.97,29.43,52.64,72.237,238,,1.0,-0.42200000000000004,-1.337,-0.264,-0.41700000000000004,-0.233,"$387,796"
Charles Howell III,106.0,52.77,2014,304.1,67.66,29.11,61.26,70.134,"1,042",,6.0,0.037000000000000005,0.755,0.498,0.017,0.201,"$1,997,044"
Mike Weir,69.0,52.76,2014,271.2,57.44,28.4,59.84,71.789,375,,1.0,0.256,-0.626,-1.5819999999999999,0.257,0.44299999999999995,"$854,413"
James Driscoll,71.0,52.68,2014,284.2,60.88,28.86,55.4,71.454,311,,,0.12300000000000001,-0.835,-0.6609999999999999,-0.146,-0.151,"$371,404"
Aaron Baddeley,74.0,52.29,2014,293.8,59.8,28.15,60.27,70.796,528,,2.0,0.872,0.044000000000000004,-0.589,-0.29100000000000004,0.051,"$942,559"
Jimmy Walker,98.0,51.67,2014,301.0,67.59,28.73,58.39,69.789,"2,493",3.0,9.0,0.479,1.253,0.11900000000000001,0.608,0.048,"$5,787,016"
Andrew Loupe,65.0,50.0,2014,308.0,63.11,28.79,55.56,71.142,380,,1.0,0.35,-0.136,0.22,-0.509,-0.196,"$563,121"
Jerry Kelly,75.0,71.81,2013,273.2,65.41,28.84,62.96,70.52199999999999,580,,2.0,0.198,0.5920000000000001,0.109,0.159,0.125,"$832,407"
Mark Wilson,56.0,70.74,2013,278.0,66.24,29.69,61.39,70.916,476,,3.0,-0.21,0.3,0.185,0.252,0.07200000000000001,"$913,730"
Steve Stricker,51.0,70.65,2013,283.6,71.16,28.68,65.57,68.893,"1,117",,5.0,0.72,2.193,0.311,0.5670000000000001,0.596,"$4,440,532"
Jim Furyk,80.0,70.47,2013,275.3,68.3,29.31,59.55,69.828,"1,057",,5.0,0.092,1.389,0.023,0.95,0.32299999999999995,"$3,204,779"
Tim Clark,64.0,70.31,2013,273.9,62.02,28.89,60.19,70.693,703,,3.0,0.057999999999999996,0.14400000000000002,0.048,0.087,-0.049,"$1,355,952"
Chez Reavie,72.0,70.29,2013,282.8,66.74,29.03,59.86,70.6,439,,,-0.009000000000000001,0.375,0.381,0.18600000000000003,-0.184,"$590,925"
Henrik Stenson,65.0,70.09,2013,290.9,71.96,29.91,57.28,69.248,"1,426",,6.0,0.004,1.618,0.71,0.7759999999999999,0.128,"$6,388,230"
Zach Johnson,84.0,69.68,2013,278.8,68.14,29.35,59.66,70.07300000000001,"1,141",,6.0,0.365,0.8440000000000001,0.18100000000000002,0.251,0.047,"$4,044,509"
Justin Hicks,79.0,69.61,2013,280.0,68.59,29.89,51.89,71.138,451,,1.0,-0.21899999999999997,-0.139,0.218,0.462,-0.6,"$732,742"
Ken Duke,87.0,69.28,2013,275.1,63.09,28.92,56.92,71.025,902,1.0,2.0,-0.026000000000000002,-0.065,0.009000000000000001,0.13,-0.17800000000000002,"$1,722,583"
Jeff Maggert,63.0,68.83,2013,277.6,66.58,29.25,60.42,71.208,453,,2.0,-0.316,-0.267,0.07400000000000001,0.141,-0.166,"$1,022,331"
Jin Park,52.0,68.82,2013,273.2,63.44,29.24,59.27,71.777,125,,,-0.027000000000000003,-0.512,-0.335,-0.166,0.016,"$136,457"
Brian Davis,91.0,68.61,2013,278.8,62.15,28.38,58.87,70.69,622,,3.0,0.23199999999999998,0.6890000000000001,0.051,0.222,0.185,"$1,221,524"
John Huh,88.0,68.53,2013,282.0,66.6,29.64,59.36,70.758,661,,2.0,-0.22699999999999998,0.298,0.179,0.155,0.19,"$1,529,482"
Graeme McDowell,53.0,68.51,2013,277.5,62.7,29.04,61.09,70.503,941,1.0,4.0,0.136,0.5429999999999999,0.251,0.217,-0.061,"$2,174,595"
Ryan Moore,72.0,68.44,2013,282.3,64.32,29.18,57.68,70.825,653,,3.0,-0.027999999999999997,0.35,0.23199999999999998,0.006999999999999999,0.139,"$1,490,265"
"Ted Potter, Jr.",65.0,68.03,2013,280.3,64.48,29.1,60.77,70.615,518,,2.0,0.247,0.406,0.166,0.046,-0.052000000000000005,"$829,770"
Jordan Spieth,82.0,67.8,2013,289.4,66.94,28.68,61.07,69.668,"1,436",1.0,7.0,0.182,1.473,0.611,0.48,0.2,"$3,879,820"
Ben Kohles,75.0,67.78,2013,279.0,65.26,29.32,56.08,71.488,286,,1.0,0.051,-0.45899999999999996,-0.042,-0.113,-0.354,"$419,416"
Darron Stiles,51.0,67.64,2013,275.1,62.24,29.04,61.26,71.947,125,,,-0.42700000000000005,-0.912,-0.087,-0.401,0.003,"$184,866"
Doug LaBelle II,72.0,67.42,2013,280.1,64.37,28.9,56.12,71.317,290,,,0.545,-0.386,-0.243,-0.479,-0.21,"$338,921"
Roberto Castro,97.0,67.36,2013,282.3,67.3,29.24,61.47,70.494,823,,2.0,-0.465,0.466,0.204,0.379,0.348,"$2,154,898"
Kevin Streelman,86.0,67.25,2013,287.5,66.41,29.33,59.42,70.267,"1,333",1.0,5.0,0.24600000000000002,0.858,0.406,0.214,-0.008,"$3,088,284"
Richard Lee,81.0,66.95,2013,279.1,66.52,29.05,63.58,70.91199999999999,565,,2.0,0.564,0.313,-0.134,-0.07400000000000001,-0.043,"$920,836"
Hunter Mahan,91.0,66.61,2013,290.0,67.58,29.41,58.87,70.10600000000001,"1,101",,4.0,0.382,1.1340000000000001,0.41700000000000004,0.285,0.05,"$3,036,164"
David Toms,49.0,66.5,2013,277.4,63.64,29.02,59.72,71.134,326,,1.0,-0.379,-0.679,-0.37,-0.026000000000000002,0.095,"$646,161"
Colt Knost,69.0,66.48,2013,271.7,61.71,28.78,56.47,72.264,130,,,0.435,-1.2790000000000001,-0.625,-0.847,-0.242,"$176,710"
Boo Weekley,100.0,66.36,2013,290.9,69.39,30.13,55.35,70.611,"1,335",1.0,4.0,-0.6759999999999999,0.099,0.594,0.401,-0.221,"$2,786,662"
Brendon de Jonge,110.0,66.28,2013,286.3,68.84,29.1,62.56,70.154,769,,3.0,0.03,0.7559999999999999,0.28,0.414,0.032,"$1,795,244"
D.H. Lee,65.0,66.23,2013,280.9,65.98,29.23,57.79,71.187,432,,3.0,0.037000000000000005,-0.17600000000000002,-0.142,-0.055,-0.015,"$882,793"
K.J. Choi,85.0,66.04,2013,278.3,65.87,29.12,62.98,70.322,666,,2.0,0.337,0.845,0.096,0.154,0.258,"$973,751"
Brian Stuard,78.0,65.99,2013,281.8,65.77,29.31,60.31,70.869,583,,4.0,0.067,-0.068,-0.128,0.11800000000000001,-0.125,"$1,032,028"
Bryce Molder,82.0,65.95,2013,273.8,63.68,28.4,61.76,70.52,504,,,0.594,0.504,-0.5379999999999999,0.052000000000000005,0.395,"$816,922"
Graham DeLaet,94.0,65.8,2013,298.6,70.51,29.63,59.72,70.089,856,,5.0,0.1,1.069,0.488,0.64,-0.159,"$2,834,900"
Jason Bohn,70.0,65.74,2013,276.3,64.44,28.79,54.69,71.101,454,,2.0,0.185,-0.033,-0.156,0.034,-0.095,"$739,030"
George McNeill,68.0,65.62,2013,286.0,65.28,29.4,59.76,70.876,399,,,-0.027999999999999997,0.185,-0.012,0.255,-0.03,"$500,798"
Vaughn Taylor,50.0,65.32,2013,289.8,63.53,28.61,56.95,70.89699999999999,246,,1.0,0.10300000000000001,-0.038,-0.042,0.14800000000000002,-0.247,"$399,286"
Dicky Pride,71.0,65.24,2013,274.8,64.43,29.07,59.44,71.293,293,,2.0,-0.011000000000000001,-0.361,-0.365,0.012,0.002,"$495,390"
J.J. Henry,83.0,64.93,2013,284.7,67.97,30.0,56.53,70.992,516,,2.0,0.146,0.07200000000000001,0.138,-0.122,-0.08900000000000001,"$761,861"
David Lingmerth,68.0,64.87,2013,285.8,63.24,28.88,58.44,70.99600000000001,806,,3.0,-0.009000000000000001,0.015,0.301,-0.255,-0.022000000000000002,"$1,748,109"
Jason Dufner,78.0,64.81,2013,285.9,67.53,29.4,59.11,69.91199999999999,"1,256",1.0,3.0,-0.231,0.581,0.475,0.44,-0.10300000000000001,"$3,132,268"
Brian Gay,79.0,64.79,2013,275.1,56.68,27.51,63.8,71.16,744,1.0,1.0,0.428,-0.266,-0.5770000000000001,-0.45299999999999996,0.336,"$1,426,017"
Brandt Jobe,62.0,64.78,2013,292.1,66.0,29.69,54.65,71.175,283,,,-0.002,0.121,0.10400000000000001,0.209,-0.191,"$309,105"
Tom Gillis,69.0,64.75,2013,286.3,60.68,29.02,60.22,71.559,264,,,0.17300000000000001,-0.5429999999999999,0.062,-0.905,0.126,"$345,325"
Matt Jones,83.0,64.74,2013,292.3,66.0,28.89,63.98,70.245,836,,4.0,0.145,0.885,0.396,0.12300000000000001,0.22,"$1,724,707"
Nicholas Thompson,99.0,64.74,2013,291.6,67.85,29.58,56.89,70.92,585,,2.0,-0.281,0.225,0.42,0.373,-0.28800000000000003,"$959,434"
Russell Henley,80.0,64.68,2013,289.0,64.25,28.94,57.17,70.57,"1,048",1.0,3.0,0.609,0.754,0.43200000000000005,-0.053,-0.233,"$2,008,026"
Justin Leonard,86.0,64.36,2013,276.3,63.11,28.38,59.02,70.863,536,,1.0,0.348,0.115,-0.341,-0.255,0.363,"$694,139"
Kevin Stadler,83.0,64.21,2013,289.8,68.92,29.51,54.75,70.632,547,,2.0,-0.284,0.467,0.41,0.451,-0.11,"$1,281,177"
